1986;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1985;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1984;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1983;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1982;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1981;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1980;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1979;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1978;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1977;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1976;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1975;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1971;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1970;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;TE-3-5;Calzada:;;Total;;Carriles:;;1+1;Prov:;TE
;;;;;;;Población:;MONREAL DEL CAMPO;;;;;Carretera:;;N-234;PK:;175,87
;;;;;;;;;;;Denominación antigua:;;;;N-234;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;2008;0;1785;0;223;223;11.1;-3.88;0;-3.98;0;-3.03;-3.03;000;0;;
2012;2089;0;1859;0;230;230;11;-0.67;-100;0.38;-100;5.02;-2.95;100;100;;
2011;2103;14;1852;15;219;237;11.3;-1.5;7.69;-2.47;15.38;5.8;6.28;057;100;TE-3-1;
2010;2135;13;1899;13;207;223;10.4;0.66;-7.14;0.05;-13.33;8.95;6.7;028;66;;
2009;2121;14;1898;15;190;209;9.8;3.67;75;6.57;-11.76;12.43;-18.68;32;76;;
2008;2046;8;1781;17;169;257;12.56;-18.65;-46.67;-17.51;13.33;-48.16;-24.63;35;83;;
2007;2515;15;2159;15;326;341;13,56;0.24;-40;4.2;-34.78;-16.2;-17.23;040;95;;
2006;2509;25;2072;23;389;412;16,42;4,15;78,57;8,02;-8;-13,93;-13,62;042;100;;
2005;2409;14;1918;25;452;477;19,8;0,33;0;-1,89;-3,84;11,33;10,41;042;100;;
2004;2401;14;1955;26;406;432;17,99;8,79;-17,64;10,7;0;2,01;1,88;042;100;;
2003;2207;17;1766;26;398;424;19,21;-2,12;6,25;-4,22;36,84;5,85;7,34;042;100;;NC
2002;2255;16;1844;19;376;395;17,51;-70,86;-20;-65,49;-75,32;-83,65;-83,38;036;86;;NC
2001;7741;20;5344;77;2300;2377;30,7;11,09;-64,91;14,21;-34,18;8,74;6,49;024;58;;
2000;6968;57;4679;117;2115;2232;32,03;7,68;96,55;3,56;129,41;12,92;16;042;100;;
1999;6471;29;4518;51;1873;1924;29,73;3,7;11,53;7,67;-22,72;-4,04;-4,65;034;81;;
1998;6240;26;4196;66;1952;2018;32,33;5,79;4;5,79;6,45;5,79;5,82;000;2;;
1997;5898;25;3966;62;1845;1907;32,33;0,42;-47,91;-5,81;-18,42;19,96;18,15;037;88;;
1996;5873;48;4211;76;1538;1614;27,48;3,39;336,36;2,45;65,21;1,65;3,52;042;100;;
1995;5680;11;4110;46;1513;1559;27,44;6,5;-74,41;6,64;-63,77;15,58;8,56;042;100;;
1994;5333;43;3854;127;1309;1436;26,92;-4,25;-20,37;-8,84;51,19;8,72;11,49;042;100;;
1993;5570;54;4228;84;1204;1288;23,12;-14,53;50;-12,28;16,66;-24,22;-22,45;021;51;;
1992;6517;36;4820;72;1589;1661;25,48;8,85;38,46;6,54;-2,7;16,58;15,58;042;100;;
1991;5987;26;4524;74;1363;1437;24;18,48;-55,17;19,77;105,55;15,31;17,98;042;100;;
1990;5053;58;3777;36;1182;1218;24,1;-5,92;383,33;-13,03;50;19,15;19,88;042;100;;
1989;5371;12;4343;24;992;1016;18,91;24,09;-76;31,72;-52,94;6,66;3,56;042;100;;
1988;4328;50;3297;51;930;981;22,66;16,62;177,77;25,93;0;-13,48;-8,74;042;100;;
1987;3711;18;2618;0;1075;1075;28,96;5,06;-21,73;2,3;0;13,15;13,15;042;100;;
1986;3532;23;2559;0;950;950;26,89;20,83;-4,16;27,5;0;6,5;6,5;042;100;;
1985;2923;24;2007;0;892;892;30,51;-4,66;26,31;-12,16;0;17,06;17,06;042;100;;
1984;3066;19;2285;0;762;762;24,85;-1,41;-42,42;-0,13;0;-3,42;-3,42;042;100;;
1983;3110;33;2288;0;789;789;25,36;-3,71;32;-1,03;0;-11,64;-11,64;042;100;;
1982;3230;25;2312;0;893;893;27,64;-14,7;-3,84;-16,68;0;-9,43;-9,43;042;100;;
1981;3787;26;2775;0;986;986;26,03;6,7;0;9,42;0;-0,1;-0,1;042;100;;
1980;3549;26;2536;0;987;987;27,81;-4,39;-21,21;-9,1;0;11,02;11,02;042;100;;
1979;3712;33;2790;0;889;889;23,94;12,99;17,85;22,52;0;-9,28;-9,28;042;100;;
1978;3285;28;2277;0;980;980;29,83;1,23;-17,64;-1,72;0;9,61;9,61;042;100;;
1977;3245;34;2317;0;894;894;27,55;25,87;25,92;38,08;0;2,4;2,4;042;100;;
1976;2578;27;1678;0;873;873;33,86;-8,48;-10;-14,08;0;4,67;4,67;042;100;;
1975;2817;30;1953;0;834;834;29,6;-1,67;-36,17;-3,46;0;4,9;4,9;042;100;;
1974;2865;47;2023;0;795;795;27,74;-16,12;-20,33;-18,39;0;-9,45;-9,45;042;100;;
1973;3416;59;2479;0;878;878;25,7;21,43;-10,6;26,09;0;12,41;12,41;042;100;;
1972;2813;66;1966;0;781;781;27,76;2,81;-10,81;3,25;0;3,03;3,03;042;100;;
1971;2736;74;1904;0;758;758;27,7;6,91;23,33;9,86;0;-1,04;-1,04;042;100;;
1970;2559;60;1733;0;766;766;29,93;5,17;-1,63;9,06;0;-2,17;-2,17;042;100;;
1969;2433;61;1589;0;783;783;32,18;6,71;-14,08;24,04;0;-15,62;-15,62;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;TE-3-5;Calzada:;;Total;;Carriles:;;1+1;Prov:;TE
;;;;;;;Población:;MONREAL DEL CAMPO;;;;;Carretera:;;N-234;PK:;175,87
;;;;;;;;;;;Denominación antigua:;;;;N-234;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
1968;2280;71;1281;0;928;928;40,7;13,82;-44,96;7,73;0;35,47;35,47;042;100;;
1967;2003;129;1189;0;685;685;34,19;26,29;74,32;23,46;0;24,77;24,77;042;100;;
1966;1586;74;963;0;549;549;34,61;21,81;21,31;44,16;0;-4,18;-4,18;042;100;;
1965;1302;61;668;0;573;573;44;19,55;-11,59;40,63;0;5,13;5,13;042;100;;
1964;1089;69;475;0;545;545;50,04;23,05;-20,68;34,56;0;22,47;22,47;042;100;;
1963;885;87;353;0;445;445;50,28;0,91;-21,62;13,14;0;-1,98;-1,98;042;100;;
1962;877;111;312;0;454;454;51,76;-0,11;-0,89;-0,63;0;0,44;0,44;042;100;;
1961;878;112;314;0;452;452;51,48;-5,99;0;-66,38;0;0;0;042;100;;
1960;934;0;934;0;0;0;0;0;0;0;0;0;0;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;TO-12-5 Calzada:;;;Total;;Carriles:;;2+2;Prov:;TO
;;;;;;;Población:;;CABAÑAS S.;;;;Carretera:;;A-42;PK:;49,69
;;;;;;;;;;;Denominación antigua:;;;;A-42;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;35149;2;32526;3;2618;2621;7.5;-1.72;50;-1.67;0;-2.31;-2.35;000;0;;
2012;35763;1;33078;3;2680;2684;7.5;-10.38;-99.48;-9.45;-98.77;-6.85;-15.65;058;68;;
2011;39905;191;36532;244;2877;3182;8;-1.18;122.09;-0.21;-21.54;-12.37;-13.72;057;100;TO-12-1;
2010;40382;86;36608;311;3283;3688;9.1;-2.11;-33.33;-3.09;5.42;10.43;10.16;042;100;;
2009;41251;129;37774;295;2973;3348;8.1;-4.94;14.16;-2.88;8.46;50.38;-23.68;22;53;;
2008;43395;113;38895;272;1977;4387;10.11;-1.63;-26.62;-0.8;24.2;-56.38;-7.66;42;100;;
2007;44112;154;39207;219;4532;4751;10,77;-1.72;48.08;-7.56;78.05;101.96;100.72;042;100;;
2006;44886;104;42415;123;2244;2367;5,27;2,07;65,07;1,96;-5,38;2,79;2,33;024;58;;
2005;43974;63;41598;130;2183;2313;5,25;20,2;-35,05;31,19;-62,09;-50,77;-51,59;040;95;;NC
2004;36581;97;31706;343;4435;4778;13,06;10,07;19,75;11,74;-4,72;0,38;0;042;100;;
2003;33233;81;28374;360;4418;4778;14,37;3,9;32,78;2,9;9,09;9,9;9,83;042;100;;
2002;31985;61;27574;330;4020;4350;13,6;13,63;-48,3;11,07;30,95;36,08;35,68;042;100;;
2001;28148;118;24824;252;2954;3206;11,38;2,08;45,67;2,62;-24,32;-0,57;-2,96;001;4;TO-12-3;
2000;27573;81;24188;333;2971;3304;11,98;1,76;-53,97;2,24;-64,15;27,29;1,25;024;58;;
1999;27096;176;23657;929;2334;3263;12,04;12,55;-62,06;6,6;-34,43;0;130,27;032;76;;
1998;24073;464;22192;1417;0;1417;5,88;0,55;27,47;2,46;28,93;-100;-26,08;024;58;;
1997;23940;364;21659;1099;818;1917;8;14,32;171,64;14,23;500,54;-50,81;3,84;040;95;;
1996;20940;134;18960;183;1663;1846;8,81;4,28;-55,77;4,97;-61,55;34,11;7,57;042;100;;
1995;20080;303;18061;476;1240;1716;8,54;5,29;80,35;2,62;100,84;16,21;31,59;042;100;;
1994;19071;168;17599;237;1067;1304;6,83;1,33;-12,5;4,97;-15,35;-32,55;-29,96;042;100;;
1993;18819;192;16765;280;1582;1862;9,89;-5,59;2,12;-6,97;11,11;7,47;8;035;83;;
1992;19934;188;18022;252;1472;1724;8,64;8,83;17,5;7,92;16,12;18,8;18,4;042;100;;
1991;18315;160;16699;217;1239;1456;7,94;15,26;16,78;16,67;13,61;-0,72;1,18;042;100;;
1990;15889;137;14313;191;1248;1439;9,05;29,79;260,52;32,03;14,37;4,26;5,49;042;100;;
1989;12242;38;10840;167;1197;1364;11,14;5,89;-2,56;6,48;-6,17;2,83;1,63;042;100;TO-12-1;
1988;11561;39;10180;178;1164;1342;11,6;23,19;116,66;25,41;0;-6,8;7,44;042;100;TO-12-1;
1987;9384;18;8117;0;1249;1249;13,3;2,37;-58,13;3,02;0;0,4;0,4;042;100;;
1986;9166;43;7879;0;1244;1244;13,57;22,39;-6,52;24,94;0;9,41;9,41;042;100;;
1985;7489;46;6306;0;1137;1137;15,18;8,41;4,54;13,49;0;-13,07;-13,07;042;100;;
1984;6908;44;5556;0;1308;1308;18,93;4,66;-10,2;6,17;0;-0,75;-0,75;042;100;;
1983;6600;49;5233;0;1318;1318;19,96;-4,87;-7,54;-4,21;0;-7,31;-7,31;042;100;;
1982;6938;53;5463;0;1422;1422;20,49;-2,74;26,19;-4,09;0;1,86;1,86;042;100;;
1981;7134;42;5696;0;1396;1396;19,56;-6,78;-12,5;-9,03;0;3,94;3,94;042;100;;
1980;7653;48;6262;0;1343;1343;17,54;0,71;23,07;0,9;0;-0,81;-0,81;042;100;;
1979;7599;39;6206;0;1354;1354;17,81;0,55;-25;2,74;0;-7,57;-7,57;042;100;;
1978;7557;52;6040;0;1465;1465;19,38;8,59;44,44;17,23;0;-17,27;-17,27;042;100;;
1977;6959;36;5152;0;1771;1771;25,44;0,21;-33,33;-5,96;0;25,51;25,51;042;100;;
1976;6944;54;5479;0;1411;1411;20,31;10,45;10,2;10,88;0;8,78;8,78;042;100;;
1975;6287;49;4941;0;1297;1297;20,62;-4,16;-31,94;-4,29;0;-2,11;-2,11;042;100;;
1974;6560;72;5163;0;1325;1325;20,19;-2,84;-19,1;-3,97;0;3,03;3,03;042;100;;
1973;6752;89;5377;0;1286;1286;19,04;15,08;11,25;15,48;0;13,7;13,7;042;100;;
1972;5867;80;4656;0;1131;1131;19,27;0,2;-9,09;0,04;0;1,61;1,61;042;100;;
1971;5855;88;4654;0;1113;1113;19;22,56;-23,47;30,84;0;0,72;0,72;042;100;;
1970;4777;115;3557;0;1105;1105;23,13;-3,08;-29,87;0,73;0;-10,45;-10,45;042;100;;
1969;4929;164;3531;0;1234;1234;25,03;20,16;-5,74;16,8;0;36,35;36,35;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;TO-12-5 Calzada:;;;Total;;Carriles:;;2+2;Prov:;TO
;;;;;;;Población:;;CABAÑAS S.;;;;Carretera:;;A-42;PK:;49,69
;;;;;;;;;;;Denominación antigua:;;;;A-42;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
1968;4102;174;3023;0;905;905;22,06;56,86;28,88;70,79;0;27,46;27,46;042;100;;
1967;2615;135;1770;0;710;710;27,15;-13,03;-33,16;-12,37;0;-9,55;-9,55;042;100;;
1966;3007;202;2020;0;785;785;26,1;21,44;48,52;19,17;0;21,7;21,7;042;100;;
1965;2476;136;1695;0;645;645;26,05;23,98;-8,1;25,18;0;30,3;30,3;042;100;;
1964;1997;148;1354;0;495;495;24,78;15,3;2,06;21,21;0;5,31;5,31;042;100;;
1963;1732;145;1117;0;470;470;27,13;8,11;-16,66;6,78;0;23,03;23,03;042;100;;
1962;1602;174;1046;0;382;382;23,84;15,08;29,85;26,48;0;-11,36;-11,36;042;100;;
1961;1392;134;827;0;431;431;30,96;12,8;0;-32,98;0;0;0;042;100;;
1960;1234;0;1234;0;0;0;0;0;0;0;0;0;0;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;TO-22-5 Calzada:;;;Total;;Carriles:;;2+2;Prov:;TO
;;;;;;;Población:;;TEMBLEQUE;;;;Carretera:;;A-4;PK:;96,60
;;;;;;;;;;;Denominación antigua:;;;;A-4;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;21903;1;17749;2;4147;4153;19;-2.64;0;-1.65;50;-6.7;-6.65;000;0;;
2012;22496;1;18046;1;4445;4449;19.8;-9.94;-98.55;-9.86;-99.61;1.53;-9.06;083;97;;
2011;24980;69;20019;254;4378;4892;19.6;3.7;50;6.53;-18.33;-7.05;-6.84;049;100;TO-22-1;
2010;24089;46;18792;311;4710;5251;21.8;-11.14;-39.47;-14.3;33.48;0.47;2.86;041;97;;
2009;27109;76;21928;233;4688;5105;18.8;-2.57;43.4;2.29;-21.81;77.64;-19.4;28;67;;
2008;27824;53;21437;298;2639;6334;22.76;-9.86;-24.29;-9.84;14.18;-60.97;-9.8;35;83;;
2007;30868;70;23776;261;6761;7022;22,75;5.11;32.08;6.7;-55.31;4.84;-0.16;042;100;;
2006;29368;53;22282;584;6449;7033;23,94;-2,09;130,43;-4,36;127,23;0,49;5,37;032;76;;
2005;29996;23;23299;257;6417;6674;22,24;-0,27;-58,92;-0,34;-7,88;0,81;0,45;032;76;;
2004;30080;56;23380;279;6365;6644;22,08;9,24;80,64;13,36;-53,18;1,28;-3,43;042;100;;
2003;27534;31;20623;596;6284;6880;24,98;5,62;-18,42;9,54;63,28;-8,11;-4,49;042;100;;
2002;26068;38;18826;365;6839;7204;27,63;19,32;-32,14;22,8;-5,44;12,59;11,51;035;83;;
2001;21846;56;15330;386;6074;6460;29,57;1,83;93,1;-4,25;9,65;20,03;19,36;001;4;TO-22-3;
2000;21453;29;16012;352;5060;5412;25,22;4,57;-85,42;4,14;-64,33;28;9,55;012;30;TO-22-2;
1999;20514;199;15375;987;3953;4940;24,08;15,36;-6,57;10,45;-13,87;57,93;35,37;012;30;TO-22-2;
1998;17782;213;13920;1146;2503;3649;20,52;-2,64;30,67;3,75;38,4;-35,12;-22,12;012;30;TO-22-2;
1997;18265;163;13416;828;3858;4686;25,65;5,59;29,36;2,51;88,61;5,84;14,74;012;30;TO-22-2;
1996;17297;126;13087;439;3645;4084;23,61;10,41;-46,83;2,15;-27,91;81,43;55,99;012;30;TO-22-2;
1995;15666;237;12811;609;2009;2618;16,71;-11,49;30,93;-1,62;105,05;-52,16;-41,78;012;30;TO-22-2;
1994;17700;181;13022;297;4200;4497;25,4;5,41;5,23;5,41;5,31;5,42;5,41;012;30;TO-22-2;
1993;16791;172;12353;282;3984;4266;25,4;4,76;300;3,8;25,89;3,21;4,45;004;11;TO-22-2;
1992;16027;43;11900;224;3860;4084;25,48;-4,38;-40,27;-6,55;37,42;1,79;3,26;012;30;TO-22-2;
1991;16762;72;12735;163;3792;3955;23,59;26,68;132,25;25,13;-25,22;35,18;30,83;012;30;TO-22-2;
1990;13231;31;10177;218;2805;3023;22,84;14,78;-61,25;28,38;-15,83;-13,98;-14,11;012;30;TO-22-2;
1989;11527;80;7927;259;3261;3520;30,53;6,48;0;-8,43;0;50,41;62,36;012;30;TO-22-2;
1988;10825;0;8657;0;2168;2168;20,02;-3,22;-100;2,97;0;-20,7;-20,7;012;30;TO-22-2;
1987;11186;45;8407;0;2734;2734;24,44;13,14;66,66;14,63;0;8,27;8,27;042;100;;
1986;9886;27;7334;0;2525;2525;25,54;19,61;-10;15,67;0;33,24;33,24;042;100;;
1985;8265;30;6340;0;1895;1895;22,92;8,47;-60,52;12,43;0;-0,47;-0,47;042;100;;
1984;7619;76;5639;0;1904;1904;24,99;-10,89;16,92;-9,93;0;-14,42;-14,42;042;100;;
1983;8551;65;6261;0;2225;2225;26,02;8,24;8,33;8,24;0;8,21;8,21;042;100;;
1982;7900;60;5784;0;2056;2056;26,02;8,32;9,09;6,81;0;12,78;12,78;042;100;;
1981;7293;55;5415;0;1823;1823;24,99;8,33;48,64;16,75;0;-11,37;-11,37;042;100;;
1980;6732;37;4638;0;2057;2057;30,55;-0,88;-28,84;0,43;0;-3,06;-3,06;042;100;;
1979;6792;52;4618;0;2122;2122;31,24;2,86;-17,46;4,81;0;-0,56;-0,56;042;100;;
1978;6603;63;4406;0;2134;2134;32,31;-9,22;-13,69;-12,9;0;-0,37;-0,37;042;100;;
1977;7274;73;5059;0;2142;2142;29,44;3,23;-8,75;3,32;0;3,47;3,47;042;100;;
1976;7046;80;4896;0;2070;2070;29,37;2,78;90,47;3,31;0;-0,19;-0,19;042;100;;
1975;6855;42;4739;0;2074;2074;30,25;0,89;55,55;11,87;0;-18,05;-18,05;042;100;;
1974;6794;27;4236;0;2531;2531;37,25;8,93;17,39;8,33;0;9,85;9,85;042;100;;
1973;6237;23;3910;0;2304;2304;36,94;1,39;-30,3;-6,23;0;18,27;18,27;042;100;;
1972;6151;33;4170;0;1948;1948;31,66;25,68;-10,81;33,26;0;12,73;12,73;042;100;;
1971;4894;37;3129;0;1728;1728;35,3;3,05;-17,77;3,13;0;3,47;3,47;042;100;;
1970;4749;45;3034;0;1670;1670;35,16;8,27;2,27;6,86;0;11,11;11,11;042;100;;
1969;4386;44;2839;0;1503;1503;34,26;4,85;33,33;9,57;0;-3,59;-3,59;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;TO-22-5 Calzada:;;;Total;;Carriles:;;2+2;Prov:;TO
;;;;;;;Población:;;TEMBLEQUE;;;;Carretera:;;A-4;PK:;96,60
;;;;;;;;;;;Denominación antigua:;;;;A-4;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
1968;4183;33;2591;0;1559;1559;37,26;7,97;-65,62;2;0;25,92;25,92;042;100;;
1967;3874;96;2540;0;1238;1238;31,95;8,15;6,66;10,91;0;2,99;2,99;042;100;;
1966;3582;90;2290;0;1202;1202;33,55;14,14;1,12;18,4;0;7,8;7,8;042;100;;
1965;3138;89;1934;0;1115;1115;35,53;28,71;48,33;36,58;0;15,9;15,9;042;100;;
1964;2438;60;1416;0;962;962;39,45;8,69;-1,63;10,19;0;7,24;7,24;042;100;;
1963;2243;61;1285;0;897;897;39,99;32,48;-1,61;38,02;0;28,14;28,14;042;100;;
1962;1693;62;931;0;700;700;41,34;11,67;-6,06;17,55;0;6,38;6,38;042;100;;
1961;1516;66;792;0;658;658;43,4;9,06;0;-43,02;0;0;0;042;100;;
1960;1390;0;1390;0;0;0;0;0;0;0;0;0;0;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;BU-31-5 Calzada:;;;Total;;Carriles:;;1+1;Prov:;BU
;;;;;;;Población:;IBEAS DE JUARROS;;;;;Carretera:;;N-120;PK:;99,15
;;;;;;;;;;;Denominación antigua:;;;;N-120;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;7323;0;5730;1;1591;1593;21.8;-0.57;0;-0.49;0;-0.87;-0.87;000;0;;
2012;7365;0;5758;1;1605;1607;21.8;-7.43;-100;-5.99;-98.92;-0.8;-10.27;091;100;;
2011;7956;40;6125;93;1618;1791;22.5;-0.5;53.85;-0.28;22.37;-3.46;-2.02;028;66;BU-31-1;
2010;7996;26;6142;76;1676;1828;22.9;4.95;13.04;12.18;0;-14.27;-13.81;048;100;;
2009;7619;23;5475;76;1955;2121;27.8;-1.59;-17.86;-5.24;-1.3;187.5;9.56;37;88;;
2008;7742;28;5778;77;680;1936;25.01;-16.15;-3.45;-19.11;92.5;-66.35;-6.07;20;48;;
2007;9233;29;7143;40;2021;2061;22,32;15.34;16;27.92;-48.05;-12.85;-13.98;031;74;;
2006;8005;25;5584;77;2319;2396;29,93;2,49;13,63;0,86;50,98;5,36;6,39;042;100;;
2005;7810;22;5536;51;2201;2252;28,83;-3,06;-21,42;-6,18;-40,69;7,78;5,82;042;100;;
2004;8057;28;5901;86;2042;2128;26,41;-0,54;64,7;-1;6,17;0;0,23;042;100;;
2003;8101;17;5961;81;2042;2123;26,2;14,94;-50;17,64;84,09;7,3;9,03;042;100;;
2002;7048;34;5067;44;1903;1947;27,62;3,95;209,09;4,28;15,78;1,65;1,93;038;90;;
2001;6780;11;4859;38;1872;1910;28,17;-5,93;-64,51;-11,36;-28,3;14;12,68;042;100;;
2000;7208;31;5482;53;1642;1695;23,51;0,86;72,22;0,12;32,5;1,79;2,54;042;100;;
1999;7146;18;5475;40;1613;1653;23,13;6,46;50;4,46;-2,43;13,75;13,29;042;100;;
1998;6712;12;5241;41;1418;1459;21,73;18,92;71,42;26,59;-22,64;-1,8;-2,53;042;100;;
1997;5644;7;4140;53;1444;1497;26,52;-3,5;-46,15;-3,33;55,88;-4,93;-3,6;035;83;;
1996;5849;13;4283;34;1519;1553;26,55;4,03;-55,17;1,2;-27,65;15,6;14,1;042;100;;
1995;5622;29;4232;47;1314;1361;24,2;0,17;81,25;6,22;62,06;-16,99;-15,57;026;62;;
1994;5612;16;3984;29;1583;1612;28,72;2,74;-48,38;4,75;-54,68;1,21;-0,98;042;100;;
1993;5462;31;3803;64;1564;1628;29,8;-18,2;-40,38;-21,06;-3,03;-10,21;-9,95;042;100;;
1992;6678;52;4818;66;1742;1808;27,07;27,49;13,04;40,54;-30,52;4,37;2,49;001;4;BU-31-3;
1991;5238;46;3428;95;1669;1764;33,67;2,74;6,97;-10,16;15,85;44,25;42,37;001;4;BU-31-3;
1990;5098;43;3816;82;1157;1239;24,3;4,1;-15,68;24,13;15,49;-31,98;-30,07;001;4;BU-31-3;
1989;4897;51;3074;71;1701;1772;36,18;-0,04;45,71;4,38;-11,25;-7,5;-7,66;001;4;BU-31-3;
1988;4899;35;2945;80;1839;1919;39,17;0;0;0;0;0;0;001;4;BU-31-3;
1987;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1986;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1985;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1984;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1983;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1982;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1981;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1980;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1979;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1978;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1977;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1976;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1975;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1971;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1970;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;TO-3-5;Calzada:;;Total;;Carriles:;;2+2;Prov:;TO
;;;;;;;Población:;;TALAVERA;;;;Carretera:;;A-5;PK:;105,97
;;;;;;;;;;;Denominación antigua:;;;;A-5;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
